ID;wwwID;nowwwID;UserID;Date;Hosting Type;Language;Adult Content;Other Problem;Web Spam;News/Editorial;Commercial;Educational/Research;Discussion;Personal/Leisure;Media;Database;Readability-Vis;Readability-Lang;Neutrality;Bias;Trustiness;Confidence;auto_lang
85427;13411;85427;14;30-APR-10 09:20:57;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
49289;49289;;14;20-APR-10 16:14:12;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;Discussion;Personal-Leisure;NonMedia;Database;2;2;3;2;3;Sure;en
97863;97863;40422;8;21-APR-10 14:23:25;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
71103;88386;71103;8;09-APR-10 13:57:11;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
11729;173991;11729;8;14-APR-10 14:54:45;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
24495;24495;77100;7;01-APR-10 13:33:40;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
55382;53154;55382;7;31-MAR-10 15:59:18;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
87879;87879;112682;8;16-APR-10 11:46:08;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
4570;4570;37367;14;15-APR-10 12:45:12;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
12579;89155;12579;8;14-APR-10 14:09:20;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
89155;89155;12579;14;23-APR-10 17:31:51;;en;;;Spam;;;;;;;;;;;;;;en
70625;8514;70625;14;20-APR-10 14:33:52;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
84801;;84801;8;19-MAR-10 11:34:03;;;;;Spam;;;;;;;;;;;;;;en
76788;;76788;6;20-APR-10 10:57:21;;en;;;Spam;;;;;;;;;;;;;;en
69568;;69568;6;18-MAR-10 16:56:41;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
49859;;49859;14;13-APR-10 15:31:16;;en;;;Spam;;;;;;;;;;;;;;en
69568;;69568;8;04-MAY-10 13:47:27;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
20084;27858;20084;8;24-MAR-10 12:15:52;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
92468;92468;44942;14;12-APR-10 16:44:20;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
72960;72960;;6;12-APR-10 10:39:45;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
72960;72960;;12;14-APR-10 17:39:32;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
10280;18070;10280;13;22-MAR-10 11:45:22;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
17907;17907;49927;8;16-APR-10 16:10:10;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
32793;32793;54992;6;16-APR-10 18:18:44;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;1;2;3;2;3;Sure;en
32793;32793;54992;8;23-APR-10 12:16:15;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
82655;82655;;8;04-MAY-10 14:42:33;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
32918;32918;15274;6;12-APR-10 14:13:45;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
15274;32918;15274;8;20-APR-10 11:33:02;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
98559;98559;;14;20-APR-10 17:13:19;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
93444;93444;;12;19-APR-10 14:58:02;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
36021;13569;36021;8;02-APR-10 11:21:00;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
36021;13569;36021;14;12-MAY-10 10:41:39;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
37597;34498;37597;6;13-APR-10 16:28:43;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
2989;2989;54868;14;22-APR-10 16:57:40;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
54868;2989;54868;6;28-APR-10 09:13:14;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;Database;2;2;3;2;3;Sure;en
58230;58230;20688;14;22-APR-10 16:44:56;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;Media;NonDatabase;2;2;3;2;3;Sure;en
20688;58230;20688;14;04-MAY-10 13:47:57;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;Media;NonDatabase;2;2;3;2;3;Sure;en
38942;38942;61614;14;13-APR-10 13:43:58;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
8237;8237;30370;8;21-APR-10 13:59:32;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;Discussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
8237;8237;30370;14;12-MAY-10 10:44:48;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;Discussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
97391;97391;;8;01-APR-10 11:00:04;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
65425;33124;65425;8;14-APR-10 14:55:14;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;Discussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
995;28283;995;14;20-APR-10 17:08:19;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;Database;2;2;3;2;3;Sure;en
58332;58332;115622;8;20-APR-10 11:41:04;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
92576;92576;94823;14;15-APR-10 13:31:58;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
88780;88780;61908;8;14-APR-10 11:37:47;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;Educational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
89329;47708;89329;7;31-MAR-10 15:41:26;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;2;2;3;Sure;en
47708;47708;89329;8;14-APR-10 13:46:01;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
47708;47708;89329;14;05-MAY-10 13:37:14;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
5126;22937;5126;12;31-MAR-10 15:46:56;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;Database;2;2;3;;3;Sure;en
5126;22937;5126;8;12-MAY-10 13:23:39;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
39730;7806;39730;14;20-APR-10 16:39:54;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
44336;44336;67136;12;21-APR-10 15:18:02;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
45568;53227;45568;7;18-MAR-10 14:36:05;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;2;2;3;Sure;en
26599;;26599;6;20-APR-10 14:38:26;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
91102;88462;91102;6;14-APR-10 15:28:12;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
93686;93686;16902;8;15-APR-10 13:52:26;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
16902;93686;16902;14;16-APR-10 11:33:33;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
89572;17901;89572;7;18-MAR-10 16:26:49;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
87916;87916;10669;6;13-APR-10 14:47:13;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
77776;77776;80021;6;21-APR-10 14:49:36;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
77776;77776;80021;12;21-APR-10 15:30:42;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;Discussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
67737;67737;69857;6;12-APR-10 14:32:24;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
55057;3102;55057;8;24-MAR-10 10:55:17;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
22851;22851;14867;6;12-APR-10 14:50:53;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
20178;97578;20178;8;14-APR-10 11:32:40;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
1960;98627;1960;6;12-APR-10 11:48:03;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
14867;22851;14867;6;22-APR-10 11:30:05;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
17901;17901;89572;8;29-APR-10 13:57:00;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
29753;;29753;14;15-APR-10 13:38:35;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
80365;160356;80365;8;19-APR-10 15:44:04;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
97999;97999;50634;6;21-APR-10 13:43:26;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
97999;97999;50634;8;13-MAY-10 12:21:49;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
4619;4619;77094;8;08-APR-10 16:33:49;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
17224;;17224;8;20-APR-10 12:08:56;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
11066;28463;11066;14;12-APR-10 12:29:05;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
17224;;17224;14;26-APR-10 16:58:17;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
63034;63034;110800;6;19-APR-10 17:30:19;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
63034;63034;110800;14;22-APR-10 16:28:14;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
47844;47844;9964;14;14-APR-10 15:28:44;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
47844;47844;9964;8;26-APR-10 16:56:38;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
56855;34016;56855;8;20-APR-10 12:18:03;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
5209;;5209;8;18-MAR-10 14:23:46;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
5209;;5209;6;26-MAR-10 15:40:25;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
45043;;45043;8;16-APR-10 15:41:25;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
60405;48250;60405;8;01-APR-10 13:44:21;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
15124;82483;15124;8;14-APR-10 11:21:52;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
15124;82483;15124;6;19-MAR-10 13:40:16;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
74675;;74675;7;01-APR-10 10:51:04;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;Database;2;2;3;2;3;Sure;en
68263;68263;60782;8;16-APR-10 11:47:19;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
54066;54066;7127;14;13-APR-10 15:46:24;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
61817;88712;61817;8;20-APR-10 11:04:23;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;Discussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
80018;48200;80018;14;20-APR-10 13:51:00;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
50536;157942;50536;8;18-MAR-10 14:21:17;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
50536;157942;50536;6;22-MAR-10 10:40:46;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;Database;2;2;3;;3;Sure;en
3904;3904;66243;12;08-APR-10 13:47:38;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
79589;;79589;8;02-APR-10 10:36:10;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
95304;3485;95304;8;13-APR-10 15:22:03;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
95304;3485;95304;12;21-APR-10 11:31:17;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
3485;3485;95304;8;01-APR-10 11:37:14;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
55859;33370;55859;14;22-APR-10 12:40:39;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
26448;33722;26448;14;14-APR-10 13:31:25;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
26448;33722;26448;8;04-MAY-10 14:22:08;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
97858;97858;;8;15-APR-10 14:11:47;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
873;97926;873;6;22-MAR-10 10:09:27;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
873;97926;873;12;08-APR-10 13:44:01;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;Discussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
19165;19165;12007;12;21-APR-10 15:31:39;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
32776;32776;34924;8;20-APR-10 10:37:47;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
89401;7808;89401;8;09-APR-10 16:43:22;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
3516;3516;95340;8;15-APR-10 15:30:34;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
65498;82816;65498;8;23-APR-10 10:58:24;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
65498;82816;65498;6;16-APR-10 16:57:25;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
92529;92529;84599;8;14-APR-10 14:51:21;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;Media;NonDatabase;2;2;3;2;3;Sure;en
84599;92529;84599;6;20-APR-10 18:18:37;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;Database;2;2;3;;3;Sure;en
6072;3606;6072;12;06-APR-10 12:44:20;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
6072;3606;6072;14;23-APR-10 14:35:46;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
76489;;76489;14;20-APR-10 15:51:17;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;Discussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
